"x";"y"
"154";-38.1911728705314;-18.684840944697
"155";-38.1322284647768;-18.5034876559283
"156";-37.7590194966726;-17.8675604948676
"157";-37.6646950678768;-17.800240156169
"158";-38.1979636946379;-17.7739216522815
"159";-38.1358664758486;-18.540818915182
"160";-37.6602156276206;-17.8401221042707
"161";-37.5901217309903;-17.8641342895944
"162";-38.1334847714813;-18.0257758350503
"163";-38.0817507530277;-17.7454047723757
"164";-37.7471806323083;-18.3748690190421
"165";-37.9166274470856;-17.6762355513578
"166";-38.1066409378832;-18.1271879251733
"167";-37.8712421620643;-17.7697449362736
"168";-37.9898920789747;-17.8817553559665
"169";-37.7884309956508;-17.9507305793398
"170";-37.9100197096751;-18.7816362591507
"171";-38.0679887046801;-18.760489586253
"172";-38.0147967780681;-17.9132116277253
"173";-38.0779860767639;-17.9297170520838
"174";-38.1511826824118;-18.5587353795596
"175";-37.8310798427521;-18.3586137193007
"176";-38.3344705164791;-18.087240843425
"177";-38.2420438808975;-17.7165702522591
"178";-38.2703035026445;-18.0986340617882
"179";-38.4691143665282;-17.6833037488419
"180";-38.0832370316312;-18.2045157659426
"181";-38.2152146361952;-18.7063996755122
"182";-38.0828293778439;-17.6951812323807
"183";-38.0740921166568;-17.7405727367337
"184";-38.3039151222556;-18.6900578064105
"185";-37.5475239991421;-17.8193591766274
"186";-38.1379154343203;-18.5760917555807
"187";-38.0154417127414;-17.7361769345179
"188";-38.2190019355639;-18.554440772975
"189";-38.273208840852;-18.4013421635878
"190";-37.9805268739021;-18.4441978106981
"191";-38.3567250727737;-18.725391413469
"192";-37.8782863565165;-18.2415806644264
"193";-38.2494514356308;-18.5872616865875
"194";-37.4145832963214;-17.8612676526245
"195";-38.2589480413024;-17.7017279359695
